issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
4,64,128,20,4,1,4,16,1,22084555
4,64,128,20,6,1,1,16,2,17420350
4,64,128,20,6,2,1,32,2,17419565
4,64,128,30,2,1,2,32,1,22040441
4,64,128,30,2,1,2,32,3,18076136
4,64,128,30,2,1,2,48,3,18526002
4,64,128,30,4,1,2,48,1,21567321
4,64,128,30,4,2,2,32,1,21592868
4,64,128,30,6,1,2,16,3,16433499
4,64,128,30,6,2,4,48,3,15307357
4,64,128,40,2,1,1,48,1,21826977
4,64,128,40,4,1,1,48,1,21379403
4,64,128,40,4,2,2,48,3,16057071
4,64,128,40,6,1,1,32,2,16295098
4,64,128,40,6,2,4,16,2,15919690
4,64,128,50,2,1,1,48,1,21827456
4,64,128,50,2,2,1,16,2,18987771
4,64,128,50,2,2,2,48,1,21827396
4,64,128,50,4,1,2,48,3,16957417
4,64,128,50,4,2,1,48,2,18019364
4,64,128,60,2,2,1,32,3,18276431
4,64,128,60,6,1,1,16,3,15458816
4,64,128,60,6,2,1,32,3,15908510
4,64,32,0,0,0,0,0,0,29443170
4,64,32,10,4,1,1,16,1,22985688
4,64,32,10,4,1,2,32,3,18646533
4,64,32,10,4,2,1,48,1,21343112
4,64,32,10,6,2,1,48,2,18038722
4,64,32,10,6,2,2,48,1,21268142
4,64,32,10,6,2,4,32,1,21293505
4,64,32,20,2,1,1,32,1,22041445
4,64,32,20,4,1,4,16,3,17858680
4,64,32,20,4,2,2,48,2,20044990
4,64,32,20,6,1,2,32,3,17295679
4,64,32,20,6,1,4,32,1,21593511
4,64,32,20,6,2,1,48,2,17645206
4,64,32,20,6,2,4,16,1,22084607
4,64,32,30,2,1,4,32,1,21928439
4,64,32,30,2,2,1,32,1,21928529
4,64,32,30,4,2,4,16,2,19407837
4,64,32,30,6,1,1,48,2,16793257
4,64,32,30,6,2,2,48,1,21455143
4,64,32,30,6,2,4,16,3,16433840
4,64,32,30,6,2,4,48,3,15307915
4,64,32,50,2,1,1,32,2,18988138
4,64,32,50,2,2,4,32,2,18988008
4,64,32,50,4,1,1,48,1,21380191
4,64,32,50,4,2,1,48,3,16883367
4,64,32,50,4,2,2,32,1,21405875
4,64,32,50,4,2,4,32,3,16958911
4,64,32,50,6,2,1,48,1,21380191
4,64,32,60,6,1,4,16,1,20922054
4,64,32,60,6,2,2,32,1,20055943
4,64,32,60,6,2,4,16,2,15770807
4,64,96,0,0,0,0,0,0,29441286
4,64,96,10,4,2,4,32,2,20289596
4,64,96,10,6,2,4,16,2,18096187
4,64,96,20,2,2,1,16,3,20290232
4,64,96,20,4,2,1,32,1,21594408
4,64,96,20,4,2,1,48,2,19895464
4,64,96,20,4,2,1,48,3,16334114
4,64,96,20,4,2,2,48,2,20045294
4,64,96,20,4,2,4,16,3,17859115
4,64,96,20,6,1,4,48,1,21568514
4,64,96,30,2,1,1,48,3,19202412
4,64,96,30,6,2,4,32,1,21481596
4,64,96,40,2,1,4,48,1,21828349
4,64,96,40,2,2,1,16,3,19127803
4,64,96,40,4,1,1,16,2,19033568
4,64,96,50,2,1,1,16,2,18989031
4,64,96,50,2,1,4,32,1,21854104
4,64,96,50,2,2,1,16,3,18902983
4,64,96,50,2,2,4,32,3,19240409
4,64,96,50,6,2,1,48,3,16133926
4,64,96,60,2,1,2,32,2,18988327
4,64,96,60,2,1,4,16,2,18988982
4,64,96,60,6,2,1,16,2,15846346
4,64,96,60,6,2,1,48,2,15845509
4,64,96,60,6,2,2,48,2,15770445
8,128,128,0,0,0,0,0,0,28113655
8,128,128,10,2,2,4,48,1,20433057
8,128,128,10,4,1,4,16,1,21593497
8,128,128,10,4,1,4,48,2,20083612
8,128,128,10,6,2,1,48,2,18208889
8,128,128,20,4,2,2,48,2,18921441
8,128,128,20,4,2,2,32,3,17474376
8,128,128,20,4,2,4,16,1,20609063
8,128,128,20,6,1,2,16,1,20609091
8,128,128,20,6,1,4,48,3,17298945
8,128,128,20,6,2,4,48,3,17298945
8,128,128,30,2,1,4,16,2,19116078
8,128,128,30,2,2,2,48,3,19116413
8,128,128,40,2,1,2,32,2,18778600
8,128,128,40,2,1,4,48,1,17994992
8,128,128,40,4,1,2,48,1,17694505
8,128,128,40,4,1,2,32,2,17084634
8,128,128,40,4,1,4,32,3,16024476
8,128,128,40,6,2,1,48,1,17694640
8,128,128,50,4,1,4,48,3,16111476
8,128,128,50,4,2,1,32,2,17084713
8,128,128,50,6,2,2,16,3,15349717
8,128,128,60,2,1,2,32,2,17953504
8,128,128,60,4,1,2,48,2,17047648
8,128,128,60,6,1,1,48,1,18407035
8,128,128,60,6,1,4,48,1,18406933
8,128,32,0,0,0,0,0,0,28118338
8,128,32,10,2,1,4,48,1,20433815
8,128,32,10,6,1,1,32,3,17888504
8,128,32,10,6,2,2,32,3,17964328
8,128,32,10,6,2,4,32,3,17626615
8,128,32,20,6,2,1,16,2,16712669
8,128,32,20,6,2,4,16,3,18001326
8,128,32,30,2,1,1,16,3,19681347
8,128,32,30,2,2,2,16,2,18030993
8,128,32,30,6,2,4,32,2,15999341
8,128,32,40,2,1,1,16,1,18585437
8,128,32,40,4,1,4,48,3,16025969
8,128,32,40,4,2,2,32,1,18209328
8,128,32,40,6,2,2,48,3,15275991
8,128,32,50,4,2,2,32,3,16101056
8,128,32,60,2,1,2,16,1,19297855
8,128,32,60,4,1,1,32,1,18433608
8,128,32,60,6,1,2,32,2,14799259
8,128,32,60,6,2,1,32,2,14874291
8,128,96,0,0,0,0,0,0,28115307
8,128,96,10,2,1,2,16,2,21442409
8,128,96,10,2,1,2,48,3,21296038
8,128,96,10,2,2,2,16,3,22346501
8,128,96,10,4,2,2,32,1,20158446
8,128,96,20,2,1,1,32,1,20383779
8,128,96,20,2,1,4,16,3,20217523
8,128,96,20,2,2,1,16,1,20947629
8,128,96,20,2,2,2,48,2,20016749
8,128,96,20,4,2,2,48,3,17974703
8,128,96,20,4,2,4,16,2,19185961
8,128,96,30,2,1,1,16,2,19904735
8,128,96,40,2,1,1,32,2,19492363
8,128,96,40,2,1,2,32,1,18509449
8,128,96,40,2,1,4,16,1,18510007
8,128,96,40,4,1,4,48,3,16099427
8,128,96,40,4,2,4,32,2,17798222
8,128,96,50,2,2,2,16,3,18992966
8,128,96,50,4,2,2,16,3,16175323
8,128,96,50,6,2,2,48,2,15472944
8,128,96,60,4,1,1,48,1,18407437
8,128,96,60,4,1,2,32,1,18433043
8,128,96,60,4,2,1,32,2,17873423
8,128,96,60,4,2,2,32,1,18921388
8,192,128,0,0,0,0,0,0,28113746
8,192,128,10,2,1,2,16,2,21442088
8,192,128,10,6,2,1,16,2,18434890
8,192,128,10,6,2,2,16,1,21593445
8,192,128,10,6,2,2,32,1,20158170
8,192,128,10,6,2,2,48,3,17737428
8,192,128,20,2,2,1,32,2,19753590
8,192,128,20,4,2,1,16,3,18449968
8,192,128,20,4,2,4,48,2,18921399
8,192,128,20,6,1,4,16,2,16872484
8,192,128,30,2,1,4,16,1,20384632
8,192,128,30,4,2,4,32,1,19520353
8,192,128,30,6,1,2,32,2,16234828
8,192,128,30,6,1,4,16,1,20084023
8,192,128,40,2,2,2,48,1,17995038
8,192,128,40,4,1,1,48,2,17309489
8,192,128,40,4,1,2,32,3,16024518
8,192,128,40,4,2,1,16,2,17514246
8,192,128,40,6,1,1,16,1,18284215
8,192,128,40,6,1,2,16,3,15274910
8,192,128,40,6,2,2,48,2,14834305
8,192,128,50,4,2,1,16,3,16850111
8,192,128,50,4,2,2,48,3,16098980
8,192,128,50,6,1,4,16,3,15349820
8,192,128,60,2,1,2,16,3,18192334
8,192,128,60,2,2,1,48,1,18707568
8,192,128,60,4,1,1,48,3,16174329
8,192,128,60,4,1,4,16,3,16174720
8,192,128,60,6,1,2,16,2,14834941
8,192,32,0,0,0,0,0,0,28118338
8,192,32,10,2,1,1,48,2,21329758
8,192,32,10,2,1,2,32,1,20459359
8,192,32,10,2,1,2,48,3,21109762
8,192,32,10,2,2,4,48,3,21522182
8,192,32,10,6,2,2,48,2,18361421
8,192,32,20,2,1,1,16,2,19944030
8,192,32,20,2,1,2,16,3,20393967
8,192,32,20,4,2,4,48,1,20020115
8,192,32,20,6,1,2,32,3,16726160
8,192,32,20,6,2,2,48,1,20020173
8,192,32,30,4,1,1,48,2,17349249
8,192,32,30,6,1,4,48,1,19495192
8,192,32,40,2,1,1,32,1,18021666
8,192,32,40,2,1,1,16,3,19094346
8,192,32,40,2,2,1,16,1,18585437
8,192,32,40,2,2,4,16,2,18143467
8,192,32,40,4,2,1,48,1,17695493
8,192,32,50,2,1,1,48,1,18633506
8,192,32,50,2,2,4,16,3,18944024
8,192,32,50,6,2,2,48,2,14723993
8,192,32,60,2,1,1,32,2,17918290
8,192,32,60,2,2,2,32,3,18193604
8,192,32,60,4,2,4,48,1,18407676
8,192,32,60,6,1,1,32,1,18921946
8,192,32,60,6,1,1,32,3,15426388
8,192,96,0,0,0,0,0,0,28115307
8,192,96,10,2,1,2,48,2,21441536
8,192,96,10,4,1,1,16,2,20648655
8,192,96,10,4,1,4,16,1,21593753
8,192,96,10,6,1,1,16,1,21518976
8,192,96,10,6,1,1,16,2,18398660
8,192,96,10,6,1,1,16,3,17938396
8,192,96,10,6,2,4,16,3,17900658
8,192,96,20,2,2,2,48,3,20367215
8,192,96,20,4,1,2,48,1,20057249
8,192,96,20,4,1,4,32,3,17549767
8,192,96,30,2,1,1,48,2,18854545
8,192,96,30,4,1,2,32,2,18998292
8,192,96,30,4,1,4,16,1,20009444
8,192,96,30,4,1,4,32,3,17174850
8,192,96,30,4,2,2,16,2,17948525
8,192,96,30,6,1,1,48,2,15848196
8,192,96,30,6,1,2,48,3,16424431
8,192,96,40,4,1,2,16,2,17798610
8,192,96,40,4,1,2,48,2,17798131
8,192,96,40,4,1,2,16,3,16100215
8,192,96,40,6,1,1,32,2,16298384
8,192,96,40,6,1,4,32,1,17720517
8,192,96,50,4,1,1,32,3,16925132
8,192,96,50,4,2,1,32,3,16925158
8,192,96,50,4,2,4,48,2,17722904
8,192,96,50,4,2,4,16,3,16175102
8,192,96,50,6,1,4,16,1,18921876
8,192,96,50,6,1,4,16,2,15473512
8,192,96,60,2,1,2,32,2,18667076
8,192,96,60,2,1,4,32,1,18733516
8,192,96,60,2,2,2,16,2,18667393
8,192,96,60,4,2,4,48,1,18407359
8,192,96,60,6,1,1,48,2,15623133
8,192,96,60,6,2,1,32,1,18433183
8,32,128,0,0,0,0,0,0,28759387
8,32,128,10,2,2,4,32,1,20783621
8,32,128,10,2,2,4,16,3,22465029
8,32,128,10,4,2,2,16,2,20761463
8,32,128,10,4,2,2,48,3,18526568
8,32,128,10,4,2,4,48,3,18076335
8,32,128,10,6,1,2,32,3,18001397
8,32,128,10,6,2,1,32,2,18862798
8,32,128,10,6,2,2,48,3,18001556
8,32,128,10,6,2,4,32,2,18313339
8,32,128,20,2,1,1,48,1,20209945
8,32,128,40,2,1,4,32,3,18331638
8,32,128,40,2,2,1,16,3,19607014
8,32,128,40,4,1,1,16,1,18361592
8,32,128,40,4,1,4,32,1,17872789
8,32,128,40,4,2,2,48,2,18035944
8,32,128,40,4,2,4,48,1,17846466
8,32,128,40,6,1,2,48,2,15585189
8,32,128,40,6,1,4,16,2,15585657
8,32,128,40,6,2,1,16,2,16335799
8,32,128,40,6,2,2,16,3,15788683
8,32,128,40,6,2,4,48,3,15262612
8,32,128,50,2,1,4,48,3,19043578
8,32,128,50,2,2,4,16,3,18931926
8,32,128,50,4,2,1,32,3,16838665
8,32,128,50,6,1,1,48,2,15585307
8,32,128,50,6,1,1,32,3,16088631
8,32,128,50,6,1,4,16,2,15510725
8,32,128,50,6,2,2,16,3,15338674
8,32,128,60,2,2,1,48,1,18597062
8,32,128,60,2,2,1,48,2,18704098
8,32,128,60,2,2,2,16,3,18181930
8,32,128,60,6,1,1,48,2,15660254
8,32,32,0,0,0,0,0,0,28764092
8,32,32,10,2,1,2,16,1,21738074
8,32,32,10,2,1,2,32,2,21555676
8,32,32,10,2,1,4,48,2,21180744
8,32,32,10,2,1,4,16,3,22466658
8,32,32,10,2,1,4,48,3,21491289
8,32,32,10,4,1,1,48,1,20023089
8,32,32,10,4,1,4,32,3,18078130
8,32,32,20,2,2,1,32,2,20956029
8,32,32,20,4,2,1,16,3,18827769
8,32,32,20,4,2,2,32,3,17477439
8,32,32,20,6,1,1,32,2,17949633
8,32,32,30,2,1,1,48,3,19176927
8,32,32,30,2,1,4,32,2,19831388
8,32,32,30,2,2,4,48,1,19723027
8,32,32,30,4,1,1,48,3,16033734
8,32,32,30,6,2,1,32,2,16861997
8,32,32,40,6,1,4,32,3,15265012
8,32,32,40,6,2,1,48,1,17847644
8,32,32,40,6,2,1,16,2,16337340
8,32,32,50,2,2,2,32,3,19045467
8,32,32,50,4,1,4,48,2,17761356
8,32,32,50,4,2,2,16,2,17762120
8,32,32,60,2,1,4,48,1,18598052
8,32,32,60,4,2,2,48,1,18297530
8,32,32,60,4,2,4,48,2,17836274
8,32,32,60,4,2,4,48,3,16165065
8,32,32,60,6,1,1,16,1,18812376
8,32,96,0,0,0,0,0,0,28760522
8,32,96,10,2,1,2,48,2,21553357
8,32,96,10,2,1,4,16,3,22464444
8,32,96,10,2,2,1,32,2,21553534
8,32,96,10,6,2,2,16,3,18201172
8,32,96,10,6,2,4,32,1,20457226
8,32,96,20,2,1,1,48,1,20209619
8,32,96,20,2,2,2,32,2,20953539
8,32,96,20,4,1,2,16,3,18000316
8,32,96,20,4,1,4,48,2,19671689
8,32,96,20,6,1,2,48,1,19908567
8,32,96,30,2,1,2,32,2,19829360
8,32,96,30,2,2,2,32,2,19829360
8,32,96,30,4,1,4,16,3,17606409
8,32,96,30,6,1,2,32,3,16406458
8,32,96,30,6,2,1,48,3,15281395
8,32,96,30,6,2,2,32,2,16747973
8,32,96,40,2,1,4,48,3,18330558
8,32,96,40,4,1,2,32,1,17872199
8,32,96,40,6,2,2,32,1,17872172
8,32,96,50,4,1,1,32,2,17835125
8,32,96,50,4,2,1,32,1,18247217
8,32,96,60,6,1,1,32,1,18322243
8,32,96,60,6,2,1,16,1,18810990
8,64,128,0,0,0,0,0,0,28076231
8,64,128,10,2,1,1,16,3,22158761
8,64,128,10,2,1,2,48,1,20433112
8,64,128,10,2,1,2,16,3,22346141
8,64,128,10,2,1,4,48,2,20952481
8,64,128,10,4,2,1,32,2,20159434
8,64,128,10,4,2,1,32,3,18675138
8,64,128,10,6,2,1,16,2,18434901
8,64,128,10,6,2,1,16,3,17925618
8,64,128,10,6,2,2,48,1,20095101
8,64,128,20,2,1,4,48,1,20319863
8,64,128,20,4,1,1,48,1,20019498
8,64,128,20,4,2,2,32,1,20082689
8,64,128,20,4,2,2,16,3,18674670
8,64,128,20,6,1,1,32,1,20045373
8,64,128,20,6,1,2,32,1,20082689
8,64,128,30,2,2,1,48,1,20169993
8,64,128,30,2,2,4,48,2,19690936
8,64,128,30,4,2,2,32,2,18859864
8,64,128,30,4,2,4,16,3,17661705
8,64,128,30,6,2,2,16,2,14984783
8,64,128,40,2,2,1,16,3,19092537
8,64,128,40,2,2,4,48,1,18519958
8,64,128,40,4,2,2,32,2,17459697
8,64,128,40,4,2,4,32,3,16024574
8,64,128,50,2,2,1,48,2,17916641
8,64,128,50,4,1,1,16,3,16849990
8,64,128,50,4,1,2,32,3,16137004
8,64,128,50,6,2,2,48,1,17619549
8,64,128,50,6,2,2,16,2,14759888
8,64,128,50,6,2,4,16,1,18846615
8,64,128,60,2,1,2,16,3,18192394
8,64,128,60,2,2,4,32,1,18020952
8,64,128,60,4,1,1,32,2,17360053
8,64,128,60,4,1,2,32,2,17284872
8,64,128,60,4,1,4,32,2,17084463
8,64,128,60,6,2,1,16,3,15425062
8,64,32,0,0,0,0,0,0,28118163
8,64,32,10,4,2,2,16,1,21594059
8,64,32,10,6,1,2,48,2,18361048
8,64,32,10,6,2,4,48,2,17949002
8,64,32,20,2,1,2,32,2,19718677
8,64,32,20,2,2,1,48,3,20143656
8,64,32,20,4,1,1,32,1,20046425
8,64,32,20,4,2,2,32,2,19261917
8,64,32,20,4,2,4,48,1,20019895
8,64,32,20,6,1,1,48,3,17751508
8,64,32,30,6,1,4,16,1,20010005
8,64,32,30,6,2,1,32,3,16351476
8,64,32,30,6,2,4,16,1,20084585
8,64,32,40,2,1,1,32,1,18021811
8,64,32,40,2,1,1,48,1,17996088
8,64,32,40,2,1,1,32,3,18468914
8,64,32,40,2,2,1,32,3,19143591
8,64,32,40,2,2,2,16,2,18893210
8,64,32,40,2,2,4,48,3,18993380
8,64,32,40,4,1,2,32,2,17049448
8,64,32,50,4,2,2,16,3,16176597
8,64,32,50,4,2,4,16,2,17724270
8,64,32,50,6,1,1,16,2,14800039
8,64,32,50,6,2,4,48,2,14724055
8,64,32,50,6,2,4,32,3,15425896
8,64,32,60,2,1,4,16,3,18194869
8,64,32,60,2,1,4,32,3,18194690
8,64,32,60,4,1,1,48,1,18408026
8,64,32,60,4,1,1,48,3,16151386
8,64,32,60,4,2,2,32,1,18433254
8,64,32,60,6,1,2,32,1,18433610
8,64,32,60,6,1,2,16,2,15549207
8,64,32,60,6,2,2,16,1,18997116
8,64,96,0,0,0,0,0,0,28114409
8,64,96,20,2,1,1,32,3,19941886
8,64,96,20,4,1,4,16,2,18885214
8,64,96,20,6,1,2,32,3,16724200
8,64,96,20,6,1,4,48,3,16798900
8,64,96,30,4,2,2,16,1,20083481
8,64,96,30,6,2,2,32,3,16349014
8,64,96,30,6,2,4,16,3,16911418
8,64,96,30,6,2,4,48,3,16348675
8,64,96,40,2,1,2,48,1,17994736
8,64,96,40,2,2,4,32,3,18916565
8,64,96,40,4,1,1,32,1,17719897
8,64,96,40,4,1,1,16,3,16999619
8,64,96,40,4,1,2,32,3,16024294
8,64,96,40,4,2,2,32,3,16024294
8,64,96,40,6,2,4,32,3,15274246
8,64,96,50,2,1,2,48,1,17919969
8,64,96,50,2,1,2,32,2,17916211
8,64,96,50,2,1,2,48,3,19028975
8,64,96,50,6,1,2,16,2,14722951
8,64,96,50,6,1,4,16,2,14722902
8,64,96,50,6,2,4,32,3,15349172
8,64,96,60,2,1,1,16,3,18191950
8,64,96,60,2,2,1,48,3,18191735
8,64,96,60,4,1,4,32,1,17719829
8,64,96,60,6,2,1,32,2,14872706
8,64,96,60,6,2,1,16,3,15424753
