issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
4,64,128,20,6,1,1,16,2,27720786
4,64,128,20,6,2,1,32,2,27614370
4,64,128,30,2,1,2,32,1,27864507
4,64,128,30,2,1,2,32,3,26574425
4,64,128,30,2,1,2,48,3,25707565
4,64,128,30,4,1,2,48,1,27868593
4,64,128,30,4,2,2,32,1,27813467
4,64,128,30,6,1,2,16,3,26846794
4,64,128,30,6,2,4,48,3,26260599
4,64,128,40,2,1,1,48,1,27880929
4,64,128,40,4,1,1,48,1,27829880
4,64,128,40,4,2,2,48,3,26143038
4,64,128,40,6,1,1,32,2,27529402
4,64,128,40,6,2,4,16,2,27733330
4,64,128,50,2,1,1,48,1,27920157
4,64,128,50,2,2,1,16,2,27884334
4,64,128,50,2,2,2,48,1,27919780
4,64,128,50,4,1,2,48,3,25963630
4,64,128,50,4,2,1,48,2,27721243
4,64,128,60,2,2,1,32,3,26871135
4,64,128,60,6,1,1,16,3,27232663
4,64,128,60,6,2,1,32,3,26620758
4,64,32,0,0,0,0,0,0,28332630
4,64,32,10,4,1,1,16,1,27927515
4,64,32,10,4,1,2,32,3,27668530
4,64,32,10,4,2,1,48,1,27845305
4,64,32,10,6,2,1,48,2,27222995
4,64,32,10,6,2,2,48,1,27835089
4,64,32,10,6,2,4,32,1,27845363
4,64,32,20,2,1,1,32,1,27915688
4,64,32,20,4,1,4,16,3,27582005
4,64,32,20,4,2,2,48,2,26938384
4,64,32,20,6,1,2,32,3,26871497
4,64,32,20,6,1,4,32,1,27834375
4,64,32,20,6,2,1,48,2,27211723
4,64,32,20,6,2,4,16,1,27862127
4,64,32,30,2,1,4,32,1,27914910
4,64,32,30,2,2,1,32,1,27915292
4,64,32,30,4,2,4,16,2,27062059
4,64,32,30,6,1,1,48,2,26944022
4,64,32,30,6,2,2,48,1,27861537
4,64,32,30,6,2,4,16,3,26597049
4,64,32,30,6,2,4,48,3,26156115
4,64,32,50,2,1,1,32,2,27653952
4,64,32,50,2,2,4,32,2,27418766
4,64,32,50,4,1,1,48,1,27864057
4,64,32,50,4,2,1,48,3,26974383
4,64,32,50,4,2,2,32,1,27836495
4,64,32,50,4,2,4,32,3,25855663
4,64,32,50,6,2,1,48,1,27862011
4,64,32,60,6,1,4,16,1,27862027
4,64,32,60,6,2,2,32,1,27834347
4,64,32,60,6,2,4,16,2,27405861
4,64,96,0,0,0,0,0,0,28329266
4,64,96,10,4,2,4,32,2,27172544
4,64,96,10,6,2,4,16,2,27656481
4,64,96,20,2,2,1,16,3,27533036
4,64,96,20,4,2,1,32,1,27862224
4,64,96,20,4,2,1,48,2,26803754
4,64,96,20,4,2,1,48,3,26716331
4,64,96,20,4,2,2,48,2,26881479
4,64,96,20,4,2,4,16,3,27593760
4,64,96,20,6,1,4,48,1,27875898
4,64,96,30,2,1,1,48,3,27265177
4,64,96,30,6,2,4,32,1,27856069
4,64,96,40,2,1,4,48,1,27928900
4,64,96,40,2,2,1,16,3,27771282
4,64,96,40,4,1,1,16,2,27699380
4,64,96,50,2,1,1,16,2,27615313
4,64,96,50,2,1,4,32,1,27912833
4,64,96,50,2,2,1,16,3,27355317
4,64,96,50,2,2,4,32,3,26738326
4,64,96,50,6,2,1,48,3,26594285
4,64,96,60,2,1,2,32,2,27067656
4,64,96,60,2,1,4,16,2,27618053
4,64,96,60,6,2,1,16,2,27625849
4,64,96,60,6,2,1,48,2,26809340
4,64,96,60,6,2,2,48,2,27223219
8,128,128,0,0,0,0,0,0,25039637
8,128,128,10,2,2,4,48,1,24598338
8,128,128,10,4,1,4,16,1,24633763
8,128,128,10,4,1,4,48,2,24212756
8,128,128,10,6,2,1,48,2,24257329
8,128,128,20,4,2,2,48,2,23937594
8,128,128,20,4,2,2,32,3,23934516
8,128,128,20,4,2,4,16,1,24643224
8,128,128,20,6,1,2,16,1,24639208
8,128,128,20,6,1,4,48,3,23119005
8,128,128,20,6,2,4,48,3,23119005
8,128,128,30,2,1,4,16,2,24337906
8,128,128,30,2,2,2,48,3,23458330
8,128,128,40,2,1,2,32,2,24307730
8,128,128,40,2,1,4,48,1,24586894
8,128,128,40,4,1,2,48,1,24569417
8,128,128,40,4,1,2,32,2,24104850
8,128,128,40,4,1,4,32,3,23819767
8,128,128,40,6,2,1,48,1,24577274
8,128,128,50,4,1,4,48,3,22931499
8,128,128,50,4,2,1,32,2,24335460
8,128,128,50,6,2,2,16,3,24248034
8,128,128,60,2,1,2,32,2,24313260
8,128,128,60,4,1,2,48,2,24014297
8,128,128,60,6,1,1,48,1,24572399
8,128,128,60,6,1,4,48,1,24574324
8,128,32,0,0,0,0,0,0,24955761
8,128,32,10,2,1,4,48,1,24561685
8,128,32,10,6,1,1,32,3,24270031
8,128,32,10,6,2,2,32,3,24286212
8,128,32,10,6,2,4,32,3,23857652
8,128,32,20,6,2,1,16,2,24445996
8,128,32,20,6,2,4,16,3,23869092
8,128,32,30,2,1,1,16,3,24334682
8,128,32,30,2,2,2,16,2,24217708
8,128,32,30,6,2,4,32,2,23959873
8,128,32,40,2,1,1,16,1,24543967
8,128,32,40,4,1,4,48,3,23086288
8,128,32,40,4,2,2,32,1,24532425
8,128,32,40,6,2,2,48,3,23509405
8,128,32,50,4,2,2,32,3,23917958
8,128,32,60,2,1,2,16,1,24541358
8,128,32,60,4,1,1,32,1,24577803
8,128,32,60,6,1,2,32,2,24099026
8,128,32,60,6,2,1,32,2,24300633
8,128,96,0,0,0,0,0,0,25033944
8,128,96,10,2,1,2,16,2,24794721
8,128,96,10,2,1,2,48,3,24170656
8,128,96,10,2,2,2,16,3,24466823
8,128,96,10,4,2,2,32,1,24621126
8,128,96,20,2,1,1,32,1,24623872
8,128,96,20,2,1,4,16,3,24085294
8,128,96,20,2,2,1,16,1,24625327
8,128,96,20,2,2,2,48,2,24136999
8,128,96,20,4,2,2,48,3,23371641
8,128,96,20,4,2,4,16,2,24260988
8,128,96,30,2,1,1,16,2,24697537
8,128,96,40,2,1,1,32,2,24429564
8,128,96,40,2,1,2,32,1,24578637
8,128,96,40,2,1,4,16,1,24652212
8,128,96,40,4,1,4,48,3,22902341
8,128,96,40,4,2,4,32,2,23962253
8,128,96,50,2,2,2,16,3,24385616
8,128,96,50,4,2,2,16,3,24246541
8,128,96,50,6,2,2,48,2,23916069
8,128,96,60,4,1,1,48,1,24614474
8,128,96,60,4,1,2,32,1,24612690
8,128,96,60,4,2,1,32,2,24326673
8,128,96,60,4,2,2,32,1,24570414
8,192,128,0,0,0,0,0,0,25033234
8,192,128,10,2,1,2,16,2,24833190
8,192,128,10,6,2,1,16,2,24668701
8,192,128,10,6,2,2,16,1,24674345
8,192,128,10,6,2,2,32,1,24583598
8,192,128,10,6,2,2,48,3,24291501
8,192,128,20,2,2,1,32,2,24465510
8,192,128,20,4,2,1,16,3,24201900
8,192,128,20,4,2,4,48,2,23869605
8,192,128,20,6,1,4,16,2,24146176
8,192,128,30,2,1,4,16,1,24628555
8,192,128,30,4,2,4,32,1,24636408
8,192,128,30,6,1,2,32,2,24004742
8,192,128,30,6,1,4,16,1,24639129
8,192,128,40,2,2,2,48,1,24577624
8,192,128,40,4,1,1,48,2,24261538
8,192,128,40,4,1,2,32,3,23836082
8,192,128,40,4,2,1,16,2,24476505
8,192,128,40,6,1,1,16,1,24620634
8,192,128,40,6,1,2,16,3,24076044
8,192,128,40,6,2,2,48,2,23937643
8,192,128,50,4,2,1,16,3,24337192
8,192,128,50,4,2,2,48,3,23257682
8,192,128,50,6,1,4,16,3,23918766
8,192,128,60,2,1,2,16,3,24382251
8,192,128,60,2,2,1,48,1,24584650
8,192,128,60,4,1,1,48,3,23594835
8,192,128,60,4,1,4,16,3,24134930
8,192,128,60,6,1,2,16,2,24598840
8,192,32,0,0,0,0,0,0,24955761
8,192,32,10,2,1,1,48,2,24304817
8,192,32,10,2,1,2,32,1,24560335
8,192,32,10,2,1,2,48,3,24149989
8,192,32,10,2,2,4,48,3,24168075
8,192,32,10,6,2,2,48,2,24258826
8,192,32,20,2,1,1,16,2,24570412
8,192,32,20,2,1,2,16,3,24332371
8,192,32,20,4,2,4,48,1,24532370
8,192,32,20,6,1,2,32,3,23945558
8,192,32,20,6,2,2,48,1,24528328
8,192,32,30,4,1,1,48,2,24203376
8,192,32,30,6,1,4,48,1,24527113
8,192,32,40,2,1,1,32,1,24618530
8,192,32,40,2,1,1,16,3,24388154
8,192,32,40,2,2,1,16,1,24543967
8,192,32,40,2,2,4,16,2,24272312
8,192,32,40,4,2,1,48,1,24539378
8,192,32,50,2,1,1,48,1,24543167
8,192,32,50,2,2,4,16,3,24115715
8,192,32,50,6,2,2,48,2,23972839
8,192,32,60,2,1,1,32,2,24466831
8,192,32,60,2,2,2,32,3,24080602
8,192,32,60,4,2,4,48,1,24531112
8,192,32,60,6,1,1,32,1,24530889
8,192,32,60,6,1,1,32,3,24175087
8,192,96,0,0,0,0,0,0,25033944
8,192,96,10,2,1,2,48,2,24389934
8,192,96,10,4,1,1,16,2,24645433
8,192,96,10,4,1,4,16,1,24684351
8,192,96,10,6,1,1,16,1,24643435
8,192,96,10,6,1,1,16,2,24607519
8,192,96,10,6,1,1,16,3,24609321
8,192,96,10,6,2,4,16,3,24048479
8,192,96,20,2,2,2,48,3,23568803
8,192,96,20,4,1,2,48,1,24611938
8,192,96,20,4,1,4,32,3,23659951
8,192,96,30,2,1,1,48,2,24358350
8,192,96,30,4,1,2,32,2,23979876
8,192,96,30,4,1,4,16,1,24644020
8,192,96,30,4,1,4,32,3,23816554
8,192,96,30,4,2,2,16,2,24244734
8,192,96,30,6,1,1,48,2,24204452
8,192,96,30,6,1,2,48,3,23281694
8,192,96,40,4,1,2,16,2,24384015
8,192,96,40,4,1,2,48,2,24007944
8,192,96,40,4,1,2,16,3,24072976
8,192,96,40,6,1,1,32,2,24227769
8,192,96,40,6,1,4,32,1,24631221
8,192,96,50,4,1,1,32,3,24211838
8,192,96,50,4,2,1,32,3,24246207
8,192,96,50,4,2,4,48,2,23887123
8,192,96,50,4,2,4,16,3,24159279
8,192,96,50,6,1,4,16,1,24616886
8,192,96,50,6,1,4,16,2,24166609
8,192,96,60,2,1,2,32,2,24298936
8,192,96,60,2,1,4,32,1,24620860
8,192,96,60,2,2,2,16,2,24405001
8,192,96,60,4,2,4,48,1,24569081
8,192,96,60,6,1,1,48,2,24157568
8,192,96,60,6,2,1,32,1,24611240
8,32,128,0,0,0,0,0,0,26967307
8,32,128,10,2,2,4,32,1,26532241
8,32,128,10,2,2,4,16,3,26473301
8,32,128,10,4,2,2,16,2,26497534
8,32,128,10,4,2,2,48,3,25999358
8,32,128,10,4,2,4,48,3,25916395
8,32,128,10,6,1,2,32,3,26127229
8,32,128,10,6,2,1,32,2,26496751
8,32,128,10,6,2,2,48,3,26078673
8,32,128,10,6,2,4,32,2,25512598
8,32,128,20,2,1,1,48,1,26529456
8,32,128,40,2,1,4,32,3,25735258
8,32,128,40,2,2,1,16,3,26280555
8,32,128,40,4,1,1,16,1,26545767
8,32,128,40,4,1,4,32,1,26491019
8,32,128,40,4,2,2,48,2,25960787
8,32,128,40,4,2,4,48,1,26493911
8,32,128,40,6,1,2,48,2,25842261
8,32,128,40,6,1,4,16,2,25935915
8,32,128,40,6,2,1,16,2,26427620
8,32,128,40,6,2,2,16,3,25887155
8,32,128,40,6,2,4,48,3,24629325
8,32,128,50,2,1,4,48,3,24943688
8,32,128,50,2,2,4,16,3,26303881
8,32,128,50,4,2,1,32,3,25850184
8,32,128,50,6,1,1,48,2,26194151
8,32,128,50,6,1,1,32,3,25878339
8,32,128,50,6,1,4,16,2,26143093
8,32,128,50,6,2,2,16,3,25906734
8,32,128,60,2,2,1,48,1,26524241
8,32,128,60,2,2,1,48,2,26322736
8,32,128,60,2,2,2,16,3,26308342
8,32,128,60,6,1,1,48,2,26186933
8,32,32,0,0,0,0,0,0,26971124
8,32,32,10,2,1,2,16,1,26763949
8,32,32,10,2,1,2,32,2,26466741
8,32,32,10,2,1,4,48,2,26167155
8,32,32,10,2,1,4,16,3,26532787
8,32,32,10,2,1,4,48,3,26087932
8,32,32,10,4,1,1,48,1,26494103
8,32,32,10,4,1,4,32,3,25970695
8,32,32,20,2,2,1,32,2,26397632
8,32,32,20,4,2,1,16,3,26058601
8,32,32,20,4,2,2,32,3,25769453
8,32,32,20,6,1,1,32,2,26269892
8,32,32,30,2,1,1,48,3,25867623
8,32,32,30,2,1,4,32,2,26019976
8,32,32,30,2,2,4,48,1,26252994
8,32,32,30,4,1,1,48,3,25719784
8,32,32,30,6,2,1,32,2,26177829
8,32,32,40,6,1,4,32,3,25505850
8,32,32,40,6,2,1,48,1,26480391
8,32,32,40,6,2,1,16,2,26363104
8,32,32,50,2,2,2,32,3,25916308
8,32,32,50,4,1,4,48,2,25811490
8,32,32,50,4,2,2,16,2,26145882
8,32,32,60,2,1,4,48,1,26450958
8,32,32,60,4,2,2,48,1,26252543
8,32,32,60,4,2,4,48,2,25811384
8,32,32,60,4,2,4,48,3,24434504
8,32,32,60,6,1,1,16,1,26541054
8,32,96,0,0,0,0,0,0,26968897
8,32,96,10,2,1,2,48,2,26259369
8,32,96,10,2,1,4,16,3,26549210
8,32,96,10,2,2,1,32,2,26604269
8,32,96,10,6,2,2,16,3,26135508
8,32,96,10,6,2,4,32,1,26502064
8,32,96,20,2,1,1,48,1,26525583
8,32,96,20,2,2,2,32,2,26071016
8,32,96,20,4,1,2,16,3,26060053
8,32,96,20,4,1,4,48,2,25653197
8,32,96,20,6,1,2,48,1,26489022
8,32,96,30,2,1,2,32,2,25872520
8,32,96,30,2,2,2,32,2,25872520
8,32,96,30,4,1,4,16,3,25750920
8,32,96,30,6,1,2,32,3,25740303
8,32,96,30,6,2,1,48,3,25895928
8,32,96,30,6,2,2,32,2,26056985
8,32,96,40,2,1,4,48,3,24940233
8,32,96,40,4,1,2,32,1,26505316
8,32,96,40,6,2,2,32,1,26489576
8,32,96,50,4,1,1,32,2,26254981
8,32,96,50,4,2,1,32,1,26516821
8,32,96,60,6,1,1,32,1,26502903
8,32,96,60,6,2,1,16,1,26521247
8,64,128,0,0,0,0,0,0,25031827
8,64,128,10,2,1,1,16,3,24768023
8,64,128,10,2,1,2,48,1,24659721
8,64,128,10,2,1,2,16,3,24703875
8,64,128,10,2,1,4,48,2,24396226
8,64,128,10,4,2,1,32,2,24692956
8,64,128,10,4,2,1,32,3,24295967
8,64,128,10,6,2,1,16,2,24703706
8,64,128,10,6,2,1,16,3,24663327
8,64,128,10,6,2,2,48,1,24648275
8,64,128,20,2,1,4,48,1,24639472
8,64,128,20,4,1,1,48,1,24631540
8,64,128,20,4,2,2,32,1,24631151
8,64,128,20,4,2,2,16,3,24241373
8,64,128,20,6,1,1,32,1,24627715
8,64,128,20,6,1,2,32,1,24627061
8,64,128,30,2,2,1,48,1,24639592
8,64,128,30,2,2,4,48,2,24086768
8,64,128,30,4,2,2,32,2,23889840
8,64,128,30,4,2,4,16,3,24095700
8,64,128,30,6,2,2,16,2,24168515
8,64,128,40,2,2,1,16,3,24519954
8,64,128,40,2,2,4,48,1,24639430
8,64,128,40,4,2,2,32,2,24100575
8,64,128,40,4,2,4,32,3,23889972
8,64,128,50,2,2,1,48,2,24404443
8,64,128,50,4,1,1,16,3,24381561
8,64,128,50,4,1,2,32,3,23904777
8,64,128,50,6,2,2,48,1,24626608
8,64,128,50,6,2,2,16,2,24242860
8,64,128,50,6,2,4,16,1,24627230
8,64,128,60,2,1,2,16,3,24306145
8,64,128,60,2,2,4,32,1,24638989
8,64,128,60,4,1,1,32,2,24348370
8,64,128,60,4,1,2,32,2,24098382
8,64,128,60,4,1,4,32,2,24003963
8,64,128,60,6,2,1,16,3,24282857
8,64,32,0,0,0,0,0,0,25026541
8,64,32,10,4,2,2,16,1,24625635
8,64,32,10,6,1,2,48,2,24267449
8,64,32,10,6,2,4,48,2,24161005
8,64,32,20,2,1,2,32,2,24253565
8,64,32,20,2,2,1,48,3,23852107
8,64,32,20,4,1,1,32,1,24537646
8,64,32,20,4,2,2,32,2,24038392
8,64,32,20,4,2,4,48,1,24513235
8,64,32,20,6,1,1,48,3,23788097
8,64,32,30,6,1,4,16,1,24620630
8,64,32,30,6,2,1,32,3,24132703
8,64,32,30,6,2,4,16,1,24622231
8,64,32,40,2,1,1,32,1,24567826
8,64,32,40,2,1,1,48,1,24530397
8,64,32,40,2,1,1,32,3,24220829
8,64,32,40,2,2,1,32,3,24079473
8,64,32,40,2,2,2,16,2,24393037
8,64,32,40,2,2,4,48,3,23158057
8,64,32,40,4,1,2,32,2,24050919
8,64,32,50,4,2,2,16,3,24268878
8,64,32,50,4,2,4,16,2,24120927
8,64,32,50,6,1,1,16,2,24207992
8,64,32,50,6,2,4,48,2,23840305
8,64,32,50,6,2,4,32,3,23294991
8,64,32,60,2,1,4,16,3,24110663
8,64,32,60,2,1,4,32,3,23898973
8,64,32,60,4,1,1,48,1,24522173
8,64,32,60,4,1,1,48,3,23726231
8,64,32,60,4,2,2,32,1,24536217
8,64,32,60,6,1,2,32,1,24547179
8,64,32,60,6,1,2,16,2,24246891
8,64,32,60,6,2,2,16,1,24599772
8,64,96,0,0,0,0,0,0,25029976
8,64,96,20,2,1,1,32,3,24149253
8,64,96,20,4,1,4,16,2,24207094
8,64,96,20,6,1,2,32,3,23953317
8,64,96,20,6,1,4,48,3,23200674
8,64,96,30,4,2,2,16,1,24630993
8,64,96,30,6,2,2,32,3,23938159
8,64,96,30,6,2,4,16,3,23920322
8,64,96,30,6,2,4,48,3,23341259
8,64,96,40,2,1,2,48,1,24638516
8,64,96,40,2,2,4,32,3,23994660
8,64,96,40,4,1,1,32,1,24630619
8,64,96,40,4,1,1,16,3,24374370
8,64,96,40,4,1,2,32,3,24006334
8,64,96,40,4,2,2,32,3,24006334
8,64,96,40,6,2,4,32,3,23876242
8,64,96,50,2,1,2,48,1,24638111
8,64,96,50,2,1,2,32,2,24380593
8,64,96,50,2,1,2,48,3,23641150
8,64,96,50,6,1,2,16,2,24260749
8,64,96,50,6,1,4,16,2,24188195
8,64,96,50,6,2,4,32,3,23834027
8,64,96,60,2,1,1,16,3,24374029
8,64,96,60,2,2,1,48,3,23907338
8,64,96,60,4,1,4,32,1,24630395
8,64,96,60,6,2,1,32,2,24281564
8,64,96,60,6,2,1,16,3,24291184
