issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
4,64,128,30,2,1,2,32,3,49322253
4,64,128,30,2,1,2,48,3,49335862
4,64,128,30,4,1,2,48,1,49739527
4,64,128,30,4,2,2,32,1,49715395
4,64,128,30,6,1,2,16,3,49336605
4,64,128,30,6,2,4,48,3,49335743
4,64,128,40,2,1,1,48,1,49715463
4,64,128,40,4,1,1,48,1,49715454
4,64,128,40,4,2,2,48,3,46651008
4,64,128,40,6,1,1,32,2,45762132
4,64,128,40,6,2,4,16,2,44536518
4,64,128,50,2,1,1,48,1,49739591
4,64,128,50,2,2,1,16,2,45709103
4,64,128,50,2,2,2,48,1,49739536
4,64,128,50,4,1,2,48,3,46678190
4,64,128,50,4,2,1,48,2,45709024
4,64,128,60,2,2,1,32,3,48446689
4,64,128,60,6,1,1,16,3,47305471
4,64,128,60,6,2,1,32,3,47322217
4,64,32,0,0,0,0,0,0,49757688
4,64,32,10,4,1,1,16,1,49750870
4,64,32,10,4,1,2,32,3,48248112
4,64,32,10,4,2,1,48,1,49774696
4,64,32,10,6,2,1,48,2,49774623
4,64,32,10,6,2,2,48,1,49750595
4,64,32,10,6,2,4,32,1,49774713
4,64,32,20,2,1,1,32,1,49751207
4,64,32,20,4,1,4,16,3,49547781
4,64,32,20,4,2,2,48,2,49771457
4,64,32,20,6,1,2,32,3,49164409
4,64,32,20,6,1,4,32,1,49774674
4,64,32,20,6,2,1,48,2,45815951
4,64,32,20,6,2,4,16,1,49750651
4,64,32,30,2,1,4,32,1,49750621
4,64,32,30,2,2,1,32,1,49750705
4,64,32,30,4,2,4,16,2,44606741
4,64,32,30,6,1,1,48,2,49343884
4,64,32,30,6,2,2,48,1,49750644
4,64,32,30,6,2,4,16,3,49358585
4,64,32,30,6,2,4,48,3,49343620
4,64,32,50,2,1,1,32,2,45815935
4,64,32,50,2,2,4,32,2,49360236
4,64,32,50,4,1,1,48,1,49750700
4,64,32,50,4,2,1,48,3,47492935
4,64,32,50,4,2,2,32,1,49774694
4,64,32,50,4,2,4,32,3,44865375
4,64,32,50,6,2,1,48,1,49750700
4,64,32,60,6,1,4,16,1,49750643
4,64,32,60,6,2,2,32,1,49774694
4,64,32,60,6,2,4,16,2,44606469
4,64,96,0,0,0,0,0,0,49743693
4,64,96,10,4,2,4,32,2,49739268
4,64,96,10,6,2,4,16,2,49739310
4,64,96,20,2,2,1,16,3,48932919
4,64,96,20,4,2,1,32,1,49716201
4,64,96,20,4,2,1,48,2,45751854
4,64,96,20,4,2,1,48,3,48712104
4,64,96,20,4,2,2,48,2,49735480
4,64,96,20,4,2,4,16,3,49537950
4,64,96,20,6,1,4,48,1,49715949
4,64,96,30,2,1,1,48,3,45712913
4,64,96,30,6,2,4,32,1,49739185
4,64,96,40,2,1,4,48,1,49715950
4,64,96,40,2,2,1,16,3,46959622
4,64,96,40,4,1,1,16,2,45709711
4,64,96,50,2,1,1,16,2,45709673
4,64,96,50,2,1,4,32,1,49715946
4,64,96,50,2,2,1,16,3,47882441
4,64,96,50,2,2,4,32,3,44973258
4,64,96,50,6,2,1,48,3,47456803
4,64,96,60,2,1,2,32,2,44537083
4,64,96,60,2,1,4,16,2,44584125
4,64,96,60,6,2,1,16,2,45751817
4,64,96,60,6,2,1,48,2,45709489
4,64,96,60,6,2,2,48,2,44584015
8,128,128,0,0,0,0,0,0,46291169
8,128,128,10,2,2,4,48,1,46287193
8,128,128,10,4,1,4,16,1,46277224
8,128,128,10,4,1,4,48,2,41927370
8,128,128,10,6,2,1,48,2,42953872
8,128,128,20,4,2,2,48,2,43846441
8,128,128,20,4,2,2,32,3,43852084
8,128,128,20,4,2,4,16,1,42702360
8,128,128,20,6,1,2,16,1,42702384
8,128,128,20,6,1,4,48,3,43852065
8,128,128,20,6,2,4,48,3,43852065
8,128,128,30,2,1,4,16,2,45579712
8,128,128,30,2,2,2,48,3,46276206
8,128,128,40,2,1,2,32,2,40579838
8,128,128,40,2,1,4,48,1,44021205
8,128,128,40,4,1,2,48,1,42701230
8,128,128,40,4,1,2,32,2,40600915
8,128,128,40,4,1,4,32,3,44692728
8,128,128,40,6,2,1,48,1,42680382
8,128,128,50,4,1,4,48,3,43811361
8,128,128,50,4,2,1,32,2,41969645
8,128,128,50,6,2,2,16,3,43836373
8,128,128,60,2,1,2,32,2,40600951
8,128,128,60,4,1,2,48,2,40600737
8,128,128,60,6,1,1,48,1,42701534
8,128,128,60,6,1,4,48,1,42680070
8,128,32,0,0,0,0,0,0,46299702
8,128,32,10,2,1,4,48,1,46292114
8,128,32,10,6,1,1,32,3,45854866
8,128,32,10,6,2,2,32,3,44316655
8,128,32,10,6,2,4,32,3,44334321
8,128,32,20,6,2,1,16,2,41978892
8,128,32,20,6,2,4,16,3,43861173
8,128,32,30,2,1,1,16,3,45056600
8,128,32,30,2,2,2,16,2,44700155
8,128,32,30,6,2,4,32,2,43277575
8,128,32,40,2,1,1,16,1,44051914
8,128,32,40,4,1,4,48,3,43846756
8,128,32,40,4,2,2,32,1,42710560
8,128,32,40,6,2,2,48,3,43846600
8,128,32,50,4,2,2,32,3,43846964
8,128,32,60,2,1,2,16,1,44051863
8,128,32,60,4,1,1,32,1,42710299
8,128,32,60,6,1,2,32,2,40609438
8,128,32,60,6,2,1,32,2,41978435
8,128,96,0,0,0,0,0,0,46281355
8,128,96,10,2,1,2,16,2,44737343
8,128,96,10,2,1,2,48,3,44316613
8,128,96,10,2,2,2,16,3,45856629
8,128,96,10,4,2,2,32,1,46276751
8,128,96,20,2,1,1,32,1,44022053
8,128,96,20,2,1,4,16,3,43851468
8,128,96,20,2,2,1,16,1,44022214
8,128,96,20,2,2,2,48,2,43846416
8,128,96,20,4,2,2,48,3,43851282
8,128,96,20,4,2,4,16,2,43850739
8,128,96,30,2,1,1,16,2,44725689
8,128,96,40,2,1,1,32,2,41947843
8,128,96,40,2,1,2,32,1,44042505
8,128,96,40,2,1,4,16,1,44042653
8,128,96,40,4,1,4,48,3,43811565
8,128,96,40,4,2,4,32,2,40600098
8,128,96,50,2,2,2,16,3,44350610
8,128,96,50,4,2,2,16,3,43836502
8,128,96,50,6,2,2,48,2,45731433
8,128,96,60,4,1,1,48,1,42680016
8,128,96,60,4,1,2,32,1,42680626
8,128,96,60,4,2,1,32,2,41948033
8,128,96,60,4,2,2,32,1,42701371
8,192,128,0,0,0,0,0,0,46280444
8,192,128,10,2,1,2,16,2,44737660
8,192,128,10,6,2,1,16,2,42954042
8,192,128,10,6,2,2,16,1,46287988
8,192,128,10,6,2,2,32,1,46277137
8,192,128,10,6,2,2,48,3,44317332
8,192,128,20,2,2,1,32,2,41969847
8,192,128,20,4,2,1,16,3,43851600
8,192,128,20,4,2,4,48,2,43846434
8,192,128,20,6,1,4,16,2,43851466
8,192,128,30,2,1,4,16,1,44022314
8,192,128,30,4,2,4,32,1,42681012
8,192,128,30,6,1,2,32,2,43266587
8,192,128,30,6,1,4,16,1,42702321
8,192,128,40,2,2,2,48,1,44042364
8,192,128,40,4,1,1,48,2,43773905
8,192,128,40,4,1,2,32,3,44728875
8,192,128,40,4,2,1,16,2,43437102
8,192,128,40,6,1,1,16,1,42681260
8,192,128,40,6,1,2,16,3,43810914
8,192,128,40,6,2,2,48,2,40600823
8,192,128,50,4,2,1,16,3,44553021
8,192,128,50,4,2,2,48,3,43836022
8,192,128,50,6,1,4,16,3,45008912
8,192,128,60,2,1,2,16,3,42399275
8,192,128,60,2,2,1,48,1,44042668
8,192,128,60,4,1,1,48,3,42357224
8,192,128,60,4,1,4,16,3,41030514
8,192,128,60,6,1,2,16,2,40579845
8,192,32,0,0,0,0,0,0,46299702
8,192,32,10,2,1,1,48,2,45789356
8,192,32,10,2,1,2,32,1,46292507
8,192,32,10,2,1,2,48,3,44315955
8,192,32,10,2,2,4,48,3,44315948
8,192,32,10,6,2,2,48,2,41939750
8,192,32,20,2,1,1,16,2,41978905
8,192,32,20,2,1,2,16,3,43860938
8,192,32,20,4,2,4,48,1,42709620
8,192,32,20,6,1,2,32,3,43861031
8,192,32,20,6,2,2,48,1,42709664
8,192,32,30,4,1,1,48,2,43978519
8,192,32,30,6,1,4,48,1,42709297
8,192,32,40,2,1,1,32,1,44051459
8,192,32,40,2,1,1,16,3,45033738
8,192,32,40,2,2,1,16,1,44051914
8,192,32,40,2,2,4,16,2,40609824
8,192,32,40,4,2,1,48,1,42709629
8,192,32,50,2,1,1,48,1,44051066
8,192,32,50,2,2,4,16,3,45044095
8,192,32,50,6,2,2,48,2,45740925
8,192,32,60,2,1,1,32,2,41978129
8,192,32,60,2,2,2,32,3,42415552
8,192,32,60,4,2,4,48,1,42709317
8,192,32,60,6,1,1,32,1,42710609
8,192,32,60,6,1,1,32,3,42415524
8,192,96,0,0,0,0,0,0,46281355
8,192,96,10,2,1,2,48,2,44737079
8,192,96,10,4,1,1,16,2,43761904
8,192,96,10,4,1,4,16,1,46287164
8,192,96,10,6,1,1,16,1,46277153
8,192,96,10,6,1,1,16,2,43761900
8,192,96,10,6,1,1,16,3,45856513
8,192,96,10,6,2,4,16,3,45866959
8,192,96,20,2,2,2,48,3,43851318
8,192,96,20,4,1,2,48,1,42679730
8,192,96,20,4,1,4,32,3,43830602
8,192,96,30,2,1,1,48,2,44329815
8,192,96,30,4,1,2,32,2,43265804
8,192,96,30,4,1,4,16,1,42701523
8,192,96,30,4,1,4,32,3,46286880
8,192,96,30,4,2,2,16,2,44703457
8,192,96,30,6,1,1,48,2,43963613
8,192,96,30,6,1,2,48,3,46276351
8,192,96,40,4,1,2,16,2,40579508
8,192,96,40,4,1,2,48,2,40579321
8,192,96,40,4,1,2,16,3,43811154
8,192,96,40,6,1,1,32,2,43949247
8,192,96,40,6,1,4,32,1,42680600
8,192,96,50,4,1,1,32,3,44553146
8,192,96,50,4,2,1,32,3,44577325
8,192,96,50,4,2,4,48,2,45731419
8,192,96,50,4,2,4,16,3,45033435
8,192,96,50,6,1,4,16,1,42680795
8,192,96,50,6,1,4,16,2,45731788
8,192,96,60,2,1,2,32,2,40579377
8,192,96,60,2,1,4,32,1,44021735
8,192,96,60,2,2,2,16,2,40600200
8,192,96,60,4,2,4,48,1,42700406
8,192,96,60,6,1,1,48,2,41968611
8,192,96,60,6,2,1,32,1,42680675
8,32,128,0,0,0,0,0,0,49435647
8,32,128,10,2,2,4,32,1,49432554
8,32,128,10,2,2,4,16,3,48556199
8,32,128,10,4,2,2,16,2,46202382
8,32,128,10,4,2,2,48,3,48227370
8,32,128,10,4,2,4,48,3,48224294
8,32,128,10,6,1,2,32,3,48224376
8,32,128,10,6,2,1,32,2,46202385
8,32,128,10,6,2,2,48,3,48227372
8,32,128,10,6,2,4,32,2,46215505
8,32,128,20,2,1,1,48,1,49432678
8,32,128,40,2,1,4,32,3,47280268
8,32,128,40,2,2,1,16,3,47965609
8,32,128,40,4,1,1,16,1,49432638
8,32,128,40,4,1,4,32,1,49438953
8,32,128,40,4,2,2,48,2,44461508
8,32,128,40,4,2,4,48,1,49432386
8,32,128,40,6,1,2,48,2,44458420
8,32,128,40,6,1,4,16,2,44461709
8,32,128,40,6,2,1,16,2,45506667
8,32,128,40,6,2,2,16,3,46695429
8,32,128,40,6,2,4,48,3,46813275
8,32,128,50,2,1,4,48,3,47278745
8,32,128,50,2,2,4,16,3,47211885
8,32,128,50,4,2,1,32,3,47499129
8,32,128,50,6,1,1,48,2,45516355
8,32,128,50,6,1,1,32,3,47507995
8,32,128,50,6,1,4,16,2,47949588
8,32,128,50,6,2,2,16,3,46704077
8,32,128,60,2,2,1,48,1,49439025
8,32,128,60,2,2,1,48,2,45516309
8,32,128,60,2,2,2,16,3,46029787
8,32,128,60,6,1,1,48,2,45516295
8,32,32,0,0,0,0,0,0,49446135
8,32,32,10,2,1,2,16,1,49439513
8,32,32,10,2,1,2,32,2,48454455
8,32,32,10,2,1,4,48,2,48454254
8,32,32,10,2,1,4,16,3,48557088
8,32,32,10,2,1,4,48,3,48228599
8,32,32,10,4,1,1,48,1,49438516
8,32,32,10,4,1,4,32,3,48228544
8,32,32,20,2,2,1,32,2,45517444
8,32,32,20,4,2,1,16,3,47772491
8,32,32,20,4,2,2,32,3,48268757
8,32,32,20,6,1,1,32,2,45517134
8,32,32,30,2,1,1,48,3,47570443
8,32,32,30,2,1,4,32,2,46733984
8,32,32,30,2,2,4,48,1,49439295
8,32,32,30,4,1,1,48,3,47570675
8,32,32,30,6,2,1,32,2,46623022
8,32,32,40,6,1,4,32,3,46825500
8,32,32,40,6,2,1,48,1,49439062
8,32,32,40,6,2,1,16,2,45516938
8,32,32,50,2,2,2,32,3,47280349
8,32,32,50,4,1,4,48,2,47940724
8,32,32,50,4,2,2,16,2,47863202
8,32,32,60,2,1,4,48,1,49438998
8,32,32,60,4,2,2,48,1,49439307
8,32,32,60,4,2,4,48,2,44462098
8,32,32,60,4,2,4,48,3,44674888
8,32,32,60,6,1,1,16,1,49439430
8,32,96,0,0,0,0,0,0,49436476
8,32,96,10,2,1,2,48,2,48435948
8,32,96,10,2,1,4,16,3,48556093
8,32,96,10,2,2,1,32,2,49100263
8,32,96,10,6,2,2,16,3,48556063
8,32,96,10,6,2,4,32,1,49432087
8,32,96,20,2,1,1,48,1,49439119
8,32,96,20,2,2,2,32,2,48268235
8,32,96,20,4,1,2,16,3,48254641
8,32,96,20,4,1,4,48,2,47578822
8,32,96,20,6,1,2,48,1,49438875
8,32,96,30,2,1,2,32,2,44485954
8,32,96,30,2,2,2,32,2,44485954
8,32,96,30,4,1,4,16,3,48754374
8,32,96,30,6,1,2,32,3,48747468
8,32,96,30,6,2,1,48,3,47569867
8,32,96,30,6,2,2,32,2,44482211
8,32,96,40,2,1,4,48,3,47279194
8,32,96,40,4,1,2,32,1,49431977
8,32,96,40,6,2,2,32,1,49438873
8,32,96,50,4,1,1,32,2,45506092
8,32,96,50,4,2,1,32,1,49438925
8,32,96,60,6,1,1,32,1,49432029
8,32,96,60,6,2,1,16,1,49432172
8,64,128,0,0,0,0,0,0,46294457
8,64,128,10,2,1,1,16,3,45853645
8,64,128,10,2,1,2,48,1,46290389
8,64,128,10,2,1,2,16,3,45853587
8,64,128,10,2,1,4,48,2,44751416
8,64,128,10,4,2,1,32,2,42964099
8,64,128,10,4,2,1,32,3,45402624
8,64,128,10,6,2,1,16,2,42964145
8,64,128,10,6,2,1,16,3,45853662
8,64,128,10,6,2,2,48,1,46290492
8,64,128,20,2,1,4,48,1,44069927
8,64,128,20,4,1,1,48,1,42757048
8,64,128,20,4,2,2,32,1,42757442
8,64,128,20,4,2,2,16,3,43858946
8,64,128,20,6,1,1,32,1,42757760
8,64,128,20,6,1,2,32,1,42757442
8,64,128,30,2,2,1,48,1,44070225
8,64,128,30,2,2,4,48,2,43650938
8,64,128,30,4,2,2,32,2,43275993
8,64,128,30,4,2,4,16,3,46291022
8,64,128,30,6,2,2,16,2,44701092
8,64,128,40,2,2,1,16,3,45041698
8,64,128,40,2,2,4,48,1,44069913
8,64,128,40,4,2,2,32,2,40607686
8,64,128,40,4,2,4,32,3,43817653
8,64,128,50,2,2,1,48,2,41976103
8,64,128,50,4,1,1,16,3,44584164
8,64,128,50,4,1,2,32,3,43844712
8,64,128,50,6,2,2,48,1,42756460
8,64,128,50,6,2,2,16,2,45739257
8,64,128,50,6,2,4,16,1,42757536
8,64,128,60,2,1,2,16,3,42412885
8,64,128,60,2,2,4,32,1,44070736
8,64,128,60,4,1,1,32,2,41976281
8,64,128,60,4,1,2,32,2,40607610
8,64,128,60,4,1,4,32,2,40607518
8,64,128,60,6,2,1,16,3,42412945
8,64,32,0,0,0,0,0,0,46299703
8,64,32,10,4,2,2,16,1,46292958
8,64,32,10,6,1,2,48,2,41940062
8,64,32,10,6,2,4,48,2,41939820
8,64,32,20,2,1,2,32,2,43860318
8,64,32,20,2,2,1,48,3,43860752
8,64,32,20,4,1,1,32,1,42711166
8,64,32,20,4,2,2,32,2,43860461
8,64,32,20,4,2,4,48,1,42709623
8,64,32,20,6,1,1,48,3,43860311
8,64,32,30,6,1,4,16,1,42710433
8,64,32,30,6,2,1,32,3,45056454
8,64,32,30,6,2,4,16,1,42710711
8,64,32,40,2,1,1,32,1,44051472
8,64,32,40,2,1,1,48,1,44050771
8,64,32,40,2,1,1,32,3,45905867
8,64,32,40,2,2,1,32,3,45906144
8,64,32,40,2,2,2,16,2,40609855
8,64,32,40,2,2,4,48,3,44303070
8,64,32,40,4,1,2,32,2,40609519
8,64,32,50,4,2,2,16,3,45044184
8,64,32,50,4,2,4,16,2,45741426
8,64,32,50,6,1,1,16,2,41978202
8,64,32,50,6,2,4,48,2,45740853
8,64,32,50,6,2,4,32,3,43846790
8,64,32,60,2,1,4,16,3,42415388
8,64,32,60,2,1,4,32,3,42415516
8,64,32,60,4,1,1,48,1,42709658
8,64,32,60,4,1,1,48,3,42415308
8,64,32,60,4,2,2,32,1,42710568
8,64,32,60,6,1,2,32,1,42710264
8,64,32,60,6,1,2,16,2,40609815
8,64,32,60,6,2,2,16,1,42710739
8,64,96,0,0,0,0,0,0,46295221
8,64,96,20,2,1,1,32,3,43858037
8,64,96,20,4,1,4,16,2,43857741
8,64,96,20,6,1,2,32,3,43858456
8,64,96,20,6,1,4,48,3,43858458
8,64,96,30,4,2,2,16,1,42757143
8,64,96,30,6,2,2,32,3,46290775
8,64,96,30,6,2,4,16,3,46290527
8,64,96,30,6,2,4,48,3,46290310
8,64,96,40,2,1,2,48,1,44069408
8,64,96,40,2,2,4,32,3,44695994
8,64,96,40,4,1,1,32,1,42757019
8,64,96,40,4,1,1,16,3,45889263
8,64,96,40,4,1,2,32,3,43817292
8,64,96,40,4,2,2,32,3,43817292
8,64,96,40,6,2,4,32,3,43817291
8,64,96,50,2,1,2,48,1,44069511
8,64,96,50,2,1,2,32,2,46289910
8,64,96,50,2,1,2,48,3,44300409
8,64,96,50,6,1,2,16,2,45738963
8,64,96,50,6,1,4,16,2,45738947
8,64,96,50,6,2,4,32,3,43844619
8,64,96,60,2,1,1,16,3,43781789
8,64,96,60,2,2,1,48,3,43781742
8,64,96,60,4,1,4,32,1,42756946
8,64,96,60,6,2,1,32,2,41975847
8,64,96,60,6,2,1,16,3,42413206
