issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
2,192,96,20,2,1,1,32,1,12089607
2,192,96,20,2,1,2,32,2,11091733
2,192,96,20,2,2,1,32,3,7578454
2,192,96,20,2,2,2,48,3,6936469
2,192,96,20,6,1,1,16,3,7891967
2,192,96,30,2,1,4,16,3,7369055
2,192,96,30,2,2,2,16,1,11705974
2,192,96,40,2,1,1,16,1,12047291
2,192,96,40,2,1,2,16,2,11945602
2,192,96,40,2,2,2,32,1,11702532
2,192,96,40,4,1,4,16,3,7351924
2,192,96,40,6,2,1,32,1,11696201
2,192,96,40,6,2,4,48,1,12082893
2,192,96,50,2,1,1,48,3,7270363
2,192,96,50,4,1,1,32,2,11746307
2,192,96,50,4,1,4,16,2,12004675
2,192,96,50,6,1,4,32,3,7088163
2,192,96,60,2,1,1,16,1,12047291
2,192,96,60,2,1,2,32,3,7366364
2,192,96,60,2,2,1,48,1,12089488
2,192,96,60,4,2,1,16,2,10919411
2,32,128,0,0,0,0,0,0,12125667
2,32,128,10,2,1,2,16,2,10990068
2,32,128,20,2,1,1,48,1,12088936
2,32,128,20,2,1,4,32,3,7349922
2,32,128,20,4,2,1,16,3,7498833
2,32,128,20,6,2,4,16,1,11765373
2,32,128,30,2,1,1,16,2,11951394
2,32,128,30,4,2,4,16,1,11699655
2,32,128,30,6,2,2,32,1,11690704
2,32,128,40,2,2,2,32,3,7156199
2,32,128,40,2,2,4,16,2,12005080
2,32,128,40,4,1,2,48,2,9294810
2,32,128,40,6,1,2,16,2,11518425
2,32,128,40,6,1,2,32,3,6978901
2,32,128,50,2,2,4,48,2,11252934
2,32,128,50,4,2,2,16,2,11319293
2,32,128,50,6,1,2,16,3,7658058
2,32,128,50,6,1,2,32,3,7780191
2,32,128,60,4,1,4,48,3,7055310
2,32,128,60,4,2,1,32,2,11582781
2,32,128,60,6,1,2,48,2,10891617
2,32,128,60,6,1,4,32,2,11582763
2,32,32,0,0,0,0,0,0,12130891
2,32,32,10,2,1,1,16,1,11759598
2,32,32,10,2,1,2,16,2,10991242
2,32,32,10,2,1,4,32,2,11338769
2,32,32,10,2,1,4,48,3,10057596
2,32,32,10,4,1,2,32,3,9956360
2,32,32,10,4,2,1,32,1,12093954
2,32,32,10,6,1,2,16,2,11108937
2,32,32,20,6,1,2,48,3,6925739
2,32,32,30,2,2,2,16,1,11706388
2,32,32,30,4,1,1,16,3,7589474
2,32,32,30,4,2,2,16,1,12041993
2,32,32,30,6,1,2,16,2,11607352
2,32,32,30,6,2,1,32,2,9872771
2,32,32,40,2,1,1,48,3,7276927
2,32,32,40,2,2,2,16,3,7986698
2,32,32,40,2,2,4,16,1,12048244
2,32,32,40,2,2,4,48,2,8851691
2,32,32,40,6,1,1,48,1,11690978
2,32,32,40,6,1,4,48,3,6926176
2,32,32,50,2,1,1,16,2,11381106
2,32,32,50,2,1,1,32,3,8075343
2,32,32,50,4,2,2,48,3,6963528
2,32,32,60,2,2,2,32,2,11399209
2,32,32,60,2,2,4,32,2,11611635
2,32,32,60,4,1,1,16,1,12042091
2,32,32,60,4,1,1,48,1,12084240
2,32,32,60,4,2,1,48,1,12084240
2,32,32,60,6,1,2,48,2,8470557
2,32,32,60,6,2,1,48,1,12084240
2,32,96,0,0,0,0,0,0,12414388
2,32,96,10,4,1,2,48,3,7660799
2,32,96,20,2,1,2,48,2,10971441
2,32,96,20,2,1,4,48,1,11696523
2,32,96,20,2,2,4,32,1,12045118
2,32,96,20,4,2,4,16,1,12047420
2,32,96,20,6,1,1,16,1,12047762
2,32,96,20,6,2,4,32,1,12038819
2,32,96,30,2,1,2,16,3,7335931
2,32,96,30,2,2,1,32,1,11702374
2,32,96,30,2,2,2,32,3,7074042
2,32,96,30,2,2,4,48,1,12088881
2,32,96,30,4,1,2,16,1,12040515
2,32,96,30,4,1,2,48,1,12082630
2,32,96,30,4,1,4,48,1,11691118
2,32,96,30,6,2,1,32,2,9779407
2,32,96,40,2,1,2,32,2,11625623
2,32,96,40,4,2,1,48,2,10820612
2,32,96,40,4,2,2,16,1,12040515
2,32,96,40,6,2,4,48,1,12082582
2,32,96,50,2,1,2,16,2,11346376
2,32,96,50,4,1,2,16,1,12040515
2,32,96,50,6,1,1,48,3,7096643
2,32,96,50,6,1,4,16,1,12040467
2,32,96,60,2,2,2,48,1,12088929
2,32,96,60,4,1,1,16,3,7452948
2,32,96,60,6,2,1,48,3,7058740
2,32,96,60,6,2,2,32,3,7242259
2,64,128,0,0,0,0,0,0,12125488
2,64,128,10,2,1,1,32,1,11899107
2,64,128,10,2,2,1,48,1,11780678
2,64,128,10,2,2,1,32,3,10662089
2,64,128,10,4,2,1,16,3,10046165
2,64,128,10,6,1,2,16,1,11783844
2,64,128,10,6,1,4,48,3,7614539
2,64,128,10,6,2,1,16,1,12034981
2,64,128,20,2,2,4,32,2,11092081
2,64,128,20,4,1,1,16,1,12050354
2,64,128,20,4,1,1,32,3,7400419
2,64,128,20,6,2,2,16,3,9122973
2,64,128,30,2,1,4,32,2,11935931
2,64,128,30,2,2,4,16,3,7349307
2,64,128,30,2,2,4,32,3,7548870
2,64,128,30,4,1,4,48,1,12084189
2,64,128,30,6,1,1,32,1,11694491
2,64,128,40,2,1,2,32,2,11815457
2,64,128,40,2,1,2,32,3,7300682
2,64,128,40,2,1,2,48,3,7098420
2,64,128,40,2,1,4,48,2,8244331
2,64,128,40,2,2,4,16,3,7451463
2,64,128,40,4,1,1,48,2,10940721
2,64,128,40,4,2,2,48,1,12084237
2,64,128,40,4,2,4,16,2,12006155
2,64,128,40,6,2,2,32,3,7123227
2,64,128,50,2,2,4,32,2,11794005
2,64,128,50,4,2,2,32,3,7146788
2,64,128,50,6,1,2,16,2,10981197
2,64,128,50,6,2,2,32,3,7146788
2,64,128,60,2,1,2,48,3,6899772
2,64,128,60,2,2,2,16,1,12048490
2,64,128,60,2,2,4,48,3,7039972
2,64,128,60,4,2,1,16,2,10918700
2,64,128,60,4,2,2,16,2,10894457
2,64,128,60,6,1,4,32,2,11793583
2,64,128,60,6,2,2,32,3,7296674
2,64,32,0,0,0,0,0,0,12419349
2,64,32,10,2,2,2,16,2,11169779
2,64,32,10,6,2,1,16,3,10046580
2,64,32,20,2,2,1,48,2,11386258
2,64,32,20,4,1,1,16,1,12050586
2,64,32,20,4,1,2,16,3,7520291
2,64,32,20,4,1,2,32,3,8929189
2,64,32,30,2,1,2,48,3,7036526
2,64,32,30,2,1,4,48,1,12090475
2,64,32,30,2,2,1,32,3,7823123
2,64,32,30,2,2,4,32,2,9397722
2,64,32,30,2,2,4,32,3,7236510
2,64,32,30,4,2,1,32,1,12085825
2,64,32,30,6,2,1,48,1,12084472
2,64,32,40,2,1,4,48,2,10972793
2,64,32,40,4,1,4,48,3,6732099
2,64,32,40,4,2,2,16,1,11699356
2,64,32,40,6,2,2,32,3,7158234
2,64,32,50,2,2,1,16,2,10961496
2,64,32,50,2,2,2,48,1,11696414
2,64,32,50,2,2,4,48,2,9401255
2,64,32,50,4,2,2,16,2,10994760
2,64,32,50,4,2,4,32,2,9252771
2,64,32,50,6,1,4,16,3,7339293
2,64,32,50,6,1,4,32,3,7088998
2,64,32,50,6,2,2,48,2,9188844
2,64,32,60,2,1,4,48,3,7078831
2,64,32,60,2,2,4,48,1,12090475
2,64,32,60,4,2,4,32,2,11795018
2,64,96,0,0,0,0,0,0,12414552
2,64,96,10,2,1,1,16,3,11226524
2,64,96,10,2,2,2,48,3,10024653
2,64,96,10,4,2,4,32,3,9912205
2,64,96,20,2,2,4,32,2,11091216
2,64,96,20,4,1,1,32,2,10646137
2,64,96,20,4,2,1,32,1,11760314
2,64,96,20,4,2,4,48,3,8837924
2,64,96,20,6,1,2,48,2,10888917
2,64,96,20,6,1,4,16,2,11606083
2,64,96,30,2,1,4,32,1,12090700
2,64,96,30,2,2,2,16,1,11705974
2,64,96,30,4,2,2,16,3,7983359
2,64,96,30,4,2,4,32,1,11690995
2,64,96,40,2,2,1,32,2,11052980
2,64,96,40,4,1,2,32,3,7157484
2,64,96,40,6,1,2,16,2,11940931
2,64,96,40,6,1,2,32,3,7157484
2,64,96,50,4,1,2,48,3,6943942
2,64,96,50,4,2,1,16,1,12040992
2,64,96,60,4,2,2,16,1,11699676
2,64,96,60,4,2,2,48,2,8469849
2,64,96,60,6,2,2,48,1,11690478
4,128,128,0,0,0,0,0,0,7434134
4,128,128,10,2,2,1,16,1,7280114
4,128,128,10,4,1,4,16,1,7601479
4,128,128,10,4,2,4,48,3,5253937
4,128,128,10,6,1,1,48,3,5623178
4,128,128,20,6,1,4,32,3,5130969
4,128,128,30,2,1,1,32,2,6398317
4,128,128,30,2,1,4,16,1,7210647
4,128,128,30,2,1,4,32,2,6192349
4,128,128,30,2,1,4,32,3,5870873
4,128,128,30,2,2,1,32,3,5847559
4,128,128,30,2,2,4,16,2,6254063
4,128,128,30,2,2,4,32,2,6206181
4,128,128,30,4,1,1,16,3,5821335
4,128,128,30,4,1,4,16,3,5646389
4,128,128,30,4,2,1,32,2,6115105
4,128,128,30,4,2,4,16,1,7519200
4,128,128,40,2,2,1,32,3,6133773
4,128,128,40,2,2,1,48,3,5893714
4,128,128,40,4,1,1,16,1,7645732
4,128,128,40,4,1,2,48,1,7089973
4,128,128,40,6,1,1,32,1,7610001
4,128,128,50,2,1,1,32,3,6155485
4,128,128,50,2,1,4,16,1,7525494
4,128,128,50,2,2,1,16,3,5992136
4,128,128,50,4,1,2,16,3,5626195
4,128,128,50,4,1,2,48,3,5721730
4,128,128,50,4,2,1,48,3,5880126
4,128,128,50,4,2,4,48,3,5688863
4,128,128,50,6,1,1,32,3,5991139
4,128,128,60,4,1,1,48,3,5805702
4,128,128,60,4,1,2,32,1,7483515
4,128,128,60,4,2,2,16,1,7519246
4,128,128,60,4,2,2,16,3,5808509
4,128,128,60,6,1,1,48,1,7090101
4,128,128,60,6,1,2,32,1,7067021
4,128,32,0,0,0,0,0,0,7438424
4,128,32,10,6,1,1,32,2,5986631
4,128,32,10,6,2,2,48,1,7325728
4,128,32,10,6,2,4,48,1,7585884
4,128,32,20,4,1,1,16,2,5987932
4,128,32,20,6,1,1,16,1,7312876
4,128,32,20,6,1,1,32,3,5120299
4,128,32,20,6,2,1,16,3,5448479
4,128,32,20,6,2,2,48,1,7441861
4,128,32,20,6,2,2,32,2,5985941
4,128,32,30,2,1,2,16,3,6077643
4,128,32,30,4,2,2,48,2,5942887
4,128,32,40,4,1,1,48,3,5847134
4,128,32,40,4,2,2,16,2,6123043
4,128,32,40,6,1,4,16,2,6054117
4,128,32,50,2,1,2,16,3,6050348
4,128,32,50,6,2,1,48,2,6115288
4,128,32,50,6,2,2,16,1,7313128
4,128,32,60,2,1,2,32,1,7316393
4,128,32,60,2,1,2,48,2,6171376
4,128,32,60,2,2,2,48,2,6171376
4,128,32,60,4,1,1,16,1,7313226
4,128,32,60,4,1,2,32,3,5596457
4,128,32,60,6,2,1,32,1,7310197
4,128,32,60,6,2,2,32,1,7652144
4,128,96,0,0,0,0,0,0,7798393
4,128,96,10,2,1,1,32,3,6749695
4,128,96,10,2,1,4,48,1,7584426
4,128,96,10,2,1,4,32,3,6749682
4,128,96,10,2,2,4,32,1,7577949
4,128,96,10,4,1,2,48,1,7325450
4,128,96,10,4,2,1,16,1,7273398
4,128,96,10,6,1,4,32,2,5965573
4,128,96,20,2,1,1,32,3,5426769
4,128,96,20,2,1,2,16,1,7468336
4,128,96,20,2,1,4,16,2,6109945
4,128,96,20,2,2,1,32,1,7567740
4,128,96,20,2,2,1,32,3,5426769
4,128,96,20,2,2,1,48,3,5678868
4,128,96,20,4,1,1,32,3,5479365
4,128,96,20,4,1,4,16,3,5254750
4,128,96,30,2,1,1,16,1,7651253
4,128,96,30,4,1,2,16,1,7518470
4,128,96,30,4,2,1,32,3,5993064
4,128,96,30,4,2,4,16,2,6265637
4,128,96,30,6,2,4,16,2,6080445
4,128,96,40,2,1,2,16,2,6238359
4,128,96,40,4,1,2,32,3,5581427
4,128,96,40,4,2,2,16,2,6095742
4,128,96,40,6,1,1,16,1,7204073
4,128,96,40,6,1,2,48,1,7482154
4,128,96,40,6,1,2,48,3,5699149
4,128,96,50,2,1,1,48,1,7095971
4,128,96,50,4,1,1,48,1,7089676
4,128,96,50,4,2,2,16,3,5892220
4,128,96,60,2,1,4,32,1,7488980
4,128,96,60,2,2,2,32,3,5814419
4,128,96,60,4,2,2,48,3,5620993
4,128,96,60,4,2,4,16,2,6114558
4,192,128,0,0,0,0,0,0,7434134
4,192,128,10,6,1,2,48,1,7325875
4,192,128,10,6,2,2,32,1,7345212
4,192,128,10,6,2,4,32,2,5963454
4,192,128,20,6,1,1,16,1,7598581
4,192,128,20,6,1,1,16,3,5696842
4,192,128,30,2,2,1,48,2,6256395
4,192,128,30,4,2,2,32,1,7062165
4,192,128,40,2,1,1,32,3,5973155
4,192,128,40,4,1,1,48,2,6136248
4,192,128,40,4,2,1,32,1,7610001
4,192,128,40,4,2,2,32,3,5581852
4,192,128,40,6,1,1,48,3,5742970
4,192,128,50,2,2,4,48,3,5888452
4,192,128,60,6,1,4,16,3,5928577
4,192,32,0,0,0,0,0,0,7802855
4,192,32,10,4,1,2,16,1,7611781
4,192,32,10,6,1,4,16,2,6315575
4,192,32,10,6,2,1,16,3,6326817
4,192,32,20,2,2,2,16,2,6839860
4,192,32,20,2,2,4,32,2,6274460
4,192,32,20,4,1,4,32,1,7604107
4,192,32,20,6,1,4,16,2,5928313
4,192,32,20,6,1,4,48,3,5104550
4,192,32,30,2,1,2,48,2,6187577
4,192,32,30,2,1,4,48,2,6184208
4,192,32,30,2,2,1,48,3,5838145
4,192,32,30,4,1,2,48,3,5675999
4,192,32,30,4,1,4,48,3,5667314
4,192,32,30,4,2,2,32,1,7310108
4,192,32,30,6,1,2,16,3,5646556
4,192,32,40,2,2,2,32,3,5793736
4,192,32,50,2,1,4,48,3,5784453
4,192,32,50,6,2,2,32,3,5701580
4,192,32,60,4,1,1,16,1,7655529
4,192,32,60,4,2,4,32,3,5688771
4,192,32,60,6,1,4,32,3,5688771
4,192,96,0,0,0,0,0,0,7798393
4,192,96,10,2,1,1,48,1,7584566
4,192,96,10,2,2,2,48,2,6199286
4,192,96,10,6,1,4,16,3,5688647
4,192,96,10,6,2,2,16,2,6062988
4,192,96,20,2,1,1,48,2,5852180
4,192,96,20,2,2,2,16,3,5426779
4,192,96,20,4,1,1,32,3,5479365
4,192,96,20,4,1,4,16,2,5924719
4,192,96,20,4,2,2,32,1,7434507
4,192,96,20,4,2,4,48,3,5234163
4,192,96,20,6,1,1,48,1,7030153
4,192,96,20,6,2,4,16,3,5187427
4,192,96,30,2,1,1,32,3,6205229
4,192,96,30,2,1,2,16,2,6347323
4,192,96,30,2,2,1,16,1,7210367
4,192,96,30,4,1,4,48,1,7089514
4,192,96,30,4,1,4,32,2,5981426
4,192,96,30,4,2,2,16,3,5921747
4,192,96,30,6,1,1,48,2,6130217
4,192,96,40,2,2,4,16,1,7524718
4,192,96,40,4,1,4,16,3,5617041
4,192,96,40,4,2,2,48,1,7089548
4,192,96,40,4,2,4,16,2,6076426
4,192,96,40,6,1,2,48,2,6023402
4,192,96,40,6,2,1,48,2,6135696
4,192,96,50,2,1,1,16,3,6188706
4,192,96,50,2,1,2,16,1,7210270
4,192,96,50,2,1,2,32,1,7072890
4,192,96,50,2,2,1,48,1,7615075
4,192,96,50,2,2,2,48,1,7488448
4,192,96,50,4,1,2,48,3,5688811
4,192,96,50,4,2,2,48,2,6023043
4,192,96,50,4,2,4,16,2,6134842
4,192,96,50,6,1,4,32,2,6093377
4,192,96,50,6,2,2,16,2,6134871
4,192,96,50,6,2,2,32,2,6093406
4,192,96,60,2,1,1,48,2,6260254
4,192,96,60,2,1,1,48,3,5939504
4,192,96,60,2,2,4,16,3,5830542
4,192,96,60,4,1,1,48,2,6124278
4,192,96,60,6,1,4,32,3,5628566
4,192,96,60,6,2,1,16,1,7204073
4,32,128,0,0,0,0,0,0,7841766
4,32,128,10,4,1,1,32,2,6133346
4,32,128,10,4,2,2,16,3,5979658
4,32,128,10,4,2,4,16,1,6872261
4,32,128,10,6,1,2,16,3,5705733
4,32,128,10,6,2,1,48,3,5620375
4,32,128,10,6,2,4,16,3,5979486
4,32,128,10,6,2,4,32,3,6485146
4,32,128,20,2,1,4,48,2,5959626
4,32,128,20,2,2,1,16,1,7044589
4,32,128,20,2,2,2,48,3,5472980
4,32,128,20,4,2,1,16,2,6146179
4,32,128,20,4,2,4,16,3,5432834
4,32,128,20,6,1,2,32,2,5782213
4,32,128,20,6,2,1,16,1,7038295
4,32,128,20,6,2,1,32,1,6741404
4,32,128,30,2,1,2,32,1,6730153
4,32,128,30,2,1,2,32,3,5902114
4,32,128,30,4,1,2,48,2,5932179
4,32,128,30,4,1,2,16,3,5820546
4,32,128,30,4,2,1,48,3,5848181
4,32,128,30,4,2,4,48,1,6813139
4,32,128,40,6,1,2,16,3,5795257
4,32,128,50,2,1,1,48,2,6397149
4,32,128,50,2,1,1,32,3,6169231
4,32,128,50,2,2,4,48,3,5856351
4,32,128,50,4,1,1,16,1,7688798
4,32,128,50,4,2,2,16,1,6999011
4,32,128,50,4,2,4,48,3,5681389
4,32,128,50,6,2,1,16,3,5939301
4,32,128,60,2,2,1,48,2,6361645
4,32,128,60,2,2,4,32,1,7536450
4,32,128,60,2,2,4,48,1,7531671
4,32,128,60,4,2,1,48,1,6864452
4,32,128,60,4,2,4,16,1,7562482
4,32,128,60,6,2,2,48,3,5648663
4,32,32,0,0,0,0,0,0,7723119
4,32,32,10,2,2,1,16,3,6335160
4,32,32,10,4,1,4,16,2,6136324
4,32,32,10,4,1,4,16,3,5709646
4,32,32,10,4,2,4,16,2,6253782
4,32,32,10,6,1,2,32,1,7614263
4,32,32,10,6,2,2,48,1,7608981
4,32,32,10,6,2,4,48,1,7608935
4,32,32,20,4,1,2,32,2,5802598
4,32,32,20,4,1,4,16,1,7164328
4,32,32,20,4,1,4,16,3,5448845
4,32,32,20,4,2,1,16,3,5589498
4,32,32,20,4,2,2,32,1,7479569
4,32,32,20,4,2,4,48,3,5310143
4,32,32,30,2,2,1,16,2,6514523
4,32,32,30,2,2,1,16,3,6244801
4,32,32,30,2,2,2,32,3,5858384
4,32,32,30,2,2,4,32,1,6718166
4,32,32,30,4,1,1,16,1,7682707
4,32,32,30,4,1,4,32,1,7524099
4,32,32,30,4,1,4,16,3,5835888
4,32,32,30,6,1,2,32,3,5672917
4,32,32,40,4,1,1,32,2,6233612
4,32,32,40,6,2,2,48,1,6787357
4,32,32,40,6,2,2,32,3,5777969
4,32,32,50,2,1,1,16,1,7019113
4,32,32,50,2,1,4,32,2,6087133
4,32,32,50,2,2,1,32,2,6458162
4,32,32,50,4,2,2,32,1,6704072
4,32,32,50,4,2,4,48,2,6005393
4,32,32,50,4,2,4,48,3,5685320
4,32,32,50,6,2,4,48,3,5685320
4,32,32,60,2,2,2,32,1,7530407
4,32,32,60,4,1,1,16,1,7012813
4,32,32,60,4,1,4,48,1,6787309
4,32,32,60,4,1,4,16,2,6211166
4,32,32,60,4,2,1,48,1,7645782
4,32,32,60,4,2,1,48,3,5837692
4,32,96,0,0,0,0,0,0,7718119
4,32,96,10,2,2,1,32,1,6914265
4,32,96,10,2,2,1,48,1,6779013
4,32,96,10,4,1,4,48,3,5761572
4,32,96,10,4,2,1,32,2,6133100
4,32,96,10,6,1,2,16,1,7645318
4,32,96,20,2,1,1,16,2,6324835
4,32,96,20,2,2,1,32,3,5751930
4,32,96,20,4,1,1,48,1,6820183
4,32,96,20,6,1,1,48,1,7606646
4,32,96,30,6,1,2,32,3,5657159
4,32,96,40,2,1,1,48,1,7657761
4,32,96,40,4,2,1,32,2,6072629
4,32,96,40,4,2,1,16,3,6049248
4,32,96,40,4,2,4,48,2,5992269
4,32,96,50,2,1,4,32,1,6729780
4,32,96,50,2,2,1,48,1,7657761
4,32,96,50,2,2,2,16,3,6050997
4,32,96,50,2,2,4,32,1,7536201
4,32,96,50,6,1,1,32,3,5996154
4,32,96,60,2,1,1,48,3,6018335
4,32,96,60,2,2,1,48,2,6361856
4,32,96,60,2,2,4,32,1,6729780
4,32,96,60,2,2,4,48,3,5829951
4,32,96,60,4,1,4,16,3,5759436
4,32,96,60,6,2,2,16,1,7562279
4,32,96,60,6,2,2,32,2,6063932
4,32,96,60,6,2,4,16,3,5759436
4,64,128,0,0,0,0,0,0,7798229
4,64,128,10,2,1,2,32,1,7577033
4,64,128,10,2,2,2,48,3,6596465
4,64,128,10,2,2,4,48,2,6165379
4,64,128,10,2,2,4,32,3,6109689
4,64,128,10,4,1,1,48,1,7330718
4,64,128,10,6,1,1,32,3,6291380
4,64,128,20,2,2,4,48,2,6316939
4,64,128,20,4,1,4,16,1,7464200
4,64,128,20,6,1,1,16,2,6317350
4,64,128,20,6,2,1,32,2,5644739
